20/12/2023 17:15:01:getTemprature ['8388610', '620405.86', '48.1983', '49.8903351']
20/12/2023 17:15:02:getField ['4', '620406.06', '82946.297']
20/12/2023 17:15:02:getField ['4', '620406.59', '83017.156']
20/12/2023 17:15:03:getField ['4', '620407.14', '83057.102']
20/12/2023 17:15:07:getTemprature ['8388610', '620411.27', '48.1999', '49.8903351']
20/12/2023 17:15:07:getField ['4', '620411.80', '83510.961']
20/12/2023 17:15:08:getField ['4', '620412.31', '83601.313']
20/12/2023 17:15:08:getField ['4', '620412.80', '83631.570']
20/12/2023 17:15:12:getTemprature ['8388610', '620417.08', '48.2014', '49.8888817']
20/12/2023 17:15:13:getField ['4', '620417.48', '84075.156']
20/12/2023 17:15:13:getField ['4', '620418.11', '84176.125']
20/12/2023 17:15:14:getField ['4', '620418.52', '84176.125']
20/12/2023 17:15:18:getTemprature ['8388610', '620422.73', '48.1987', '49.8886681']
20/12/2023 17:15:19:getField ['4', '620423.20', '84649.641']
20/12/2023 17:15:19:getField ['4', '620423.70', '84709.750']
20/12/2023 17:15:20:getField ['4', '620424.67', '84841.086']
20/12/2023 17:15:24:getTemprature ['8388610', '620428.61', '48.2025', '49.8888130']
20/12/2023 17:15:25:getField ['4', '620429.11', '85274.258']
20/12/2023 17:15:25:getField ['4', '620429.67', '85324.609']
20/12/2023 17:15:26:getField ['4', '620430.16', '85395.328']
20/12/2023 17:15:30:getTemprature ['8388610', '620434.36', '48.2015', '49.8867874']
20/12/2023 17:15:30:getField ['4', '620434.84', '85848.977']
20/12/2023 17:15:31:getField ['4', '620435.38', '85929.945']
20/12/2023 17:15:31:getField ['4', '620435.83', '85970.070']
20/12/2023 17:15:35:getTemprature ['8388610', '620440.03', '48.2037', '49.8872910']
20/12/2023 17:15:36:getField ['4', '620440.55', '86403.586']
20/12/2023 17:15:36:getField ['4', '620441.03', '86474.047']
20/12/2023 17:15:37:getField ['4', '620441.58', '86554.625']
20/12/2023 17:15:41:getTemprature ['8388610', '620445.77', '48.1999', '49.8875542']
20/12/2023 17:15:42:getField ['4', '620446.27', '86997.953']
20/12/2023 17:15:42:getField ['4', '620446.78', '87058.688']
20/12/2023 17:15:43:getField ['4', '620447.25', '87099.031']
20/12/2023 17:15:47:getTemprature ['8388610', '620451.52', '48.1983', '49.8868332']
20/12/2023 17:15:47:getField ['4', '620452.00', '87592.727']
20/12/2023 17:15:48:getField ['4', '620452.48', '87622.719']
20/12/2023 17:15:48:getField ['4', '620453.00', '87703.539']
20/12/2023 17:15:53:getTemprature ['8388610', '620457.20', '48.2004', '49.8871231']
20/12/2023 17:15:53:getField ['4', '620457.67', '88156.859']
20/12/2023 17:15:54:getField ['4', '620458.19', '88197.109']
20/12/2023 17:15:54:getField ['4', '620458.73', '88267.719']
20/12/2023 17:16:01:getTemprature ['8388610', '620465.86', '48.1983', '49.8861809']
20/12/2023 17:16:02:getField ['4', '620466.08', '89003.250']
20/12/2023 17:16:02:getField ['4', '620466.59', '89053.250']
20/12/2023 17:16:03:getField ['4', '620467.14', '89123.891']
20/12/2023 17:16:07:getTemprature ['8388610', '620471.31', '48.2037', '49.8854561']
20/12/2023 17:16:07:getField ['4', '620471.83', '89597.828']
20/12/2023 17:16:08:getField ['4', '620472.28', '89647.992']
20/12/2023 17:16:08:getField ['4', '620472.78', '89678.242']
20/12/2023 17:16:12:getTemprature ['8388610', '620477.00', '48.2010', '49.8856010']
20/12/2023 17:16:13:getField ['4', '620477.48', '90000.461']
20/12/2023 17:16:13:getField ['4', '620478.05', '90000.461']
20/12/2023 17:16:14:getField ['4', '620478.50', '90000.523']
20/12/2023 17:16:14:Stable! It took 549 seconds
20/12/2023 17:16:14:setField 0,100,0,0
20/12/2023 17:16:18:getTemprature ['8388610', '620482.70', '48.2021', '49.8853111']
20/12/2023 17:16:19:getField ['4', '620483.22', '89986.195']
20/12/2023 17:16:19:getField ['4', '620483.72', '89954.586']
20/12/2023 17:16:20:waitForStable 2,3600,0
20/12/2023 17:16:20:getField ['4', '620484.20', '89889.109']
20/12/2023 17:16:24:getTemprature ['8388610', '620488.41', '48.1924', '49.8860359']
20/12/2023 17:16:24:getField ['4', '620488.94', '89470.352']
20/12/2023 17:16:25:getField ['4', '620489.42', '89401.391']
20/12/2023 17:16:25:getField ['4', '620489.97', '89332.289']
20/12/2023 17:16:30:getTemprature ['8388610', '620494.13', '48.2010', '49.8885002']
20/12/2023 17:16:30:getField ['4', '620494.67', '88904.305']
20/12/2023 17:16:31:getField ['4', '620495.13', '88844.375']
20/12/2023 17:16:31:getField ['4', '620495.63', '88794.891']
20/12/2023 17:16:35:getTemprature ['8388610', '620499.88', '48.2042', '49.8900223']
20/12/2023 17:16:36:getField ['4', '620500.42', '88316.219']
20/12/2023 17:16:36:getField ['4', '620500.89', '88256.242']
20/12/2023 17:16:37:getField ['4', '620501.38', '88226.031']
20/12/2023 17:16:41:getTemprature ['8388610', '620505.58', '48.2004', '49.8875694']
20/12/2023 17:16:42:getField ['4', '620506.17', '87757.180']
20/12/2023 17:16:42:getField ['4', '620506.59', '87716.945']
20/12/2023 17:16:43:getField ['4', '620507.09', '87627.352']
20/12/2023 17:16:47:getTemprature ['8388610', '620511.31', '48.2009', '49.8886528']
20/12/2023 17:16:47:getField ['4', '620511.80', '87168.109']
20/12/2023 17:16:48:getField ['4', '620512.30', '87138.227']
20/12/2023 17:16:48:getField ['4', '620512.84', '87058.133']
20/12/2023 17:16:52:getTemprature ['8388610', '620517.05', '48.1994', '49.8908958']
20/12/2023 17:16:53:getField ['4', '620517.52', '86618.656']
20/12/2023 17:16:53:getField ['4', '620518.02', '86558.984']
20/12/2023 17:16:54:getField ['4', '620518.55', '86489.023']
20/12/2023 17:17:01:getTemprature ['8388610', '620525.86', '48.2015', '49.8932877']
20/12/2023 17:17:02:getField ['4', '620526.06', '85749.422']
20/12/2023 17:17:02:getField ['4', '620526.56', '85709.688']
20/12/2023 17:17:03:getField ['4', '620527.06', '85629.617']
20/12/2023 17:17:07:getTemprature ['8388610', '620531.27', '48.1999', '49.8959694']
20/12/2023 17:17:07:getField ['4', '620531.77', '85210.500']
20/12/2023 17:17:08:getField ['4', '620532.28', '85120.469']
20/12/2023 17:17:08:getField ['4', '620532.78', '85080.836']
20/12/2023 17:17:12:getTemprature ['8388610', '620537.00', '48.2003', '49.8968353']
20/12/2023 17:17:13:getField ['4', '620537.48', '84640.805']
20/12/2023 17:17:13:getField ['4', '620537.98', '84581.445']
20/12/2023 17:17:14:getField ['4', '620538.48', '84481.195']
20/12/2023 17:17:18:getTemprature ['8388610', '620542.73', '48.1982', '49.8971939']
20/12/2023 17:17:19:getField ['4', '620543.20', '84061.859']
20/12/2023 17:17:19:getField ['4', '620543.69', '83991.961']
20/12/2023 17:17:20:getField ['4', '620544.30', '83922.258']
20/12/2023 17:17:24:getTemprature ['8388610', '620548.41', '48.2009', '49.8985710']
20/12/2023 17:17:24:getField ['4', '620548.95', '83482.461']
20/12/2023 17:17:25:getField ['4', '620549.41', '83412.961']
20/12/2023 17:17:25:getField ['4', '620549.92', '83382.867']
20/12/2023 17:17:30:getTemprature ['8388610', '620554.17', '48.1999', '49.8977776']
20/12/2023 17:17:30:getField ['4', '620554.69', '82903.867']
20/12/2023 17:17:31:getField ['4', '620555.14', '82843.914']
20/12/2023 17:17:31:getField ['4', '620555.75', '82763.945']
20/12/2023 17:17:35:getTemprature ['8388610', '620559.89', '48.1973', '49.9017601']
20/12/2023 17:17:36:getField ['4', '620560.48', '82334.258']
20/12/2023 17:17:36:getField ['4', '620560.92', '82264.234']
20/12/2023 17:17:37:getField ['4', '620561.45', '82234.602']
20/12/2023 17:17:41:getTemprature ['8388610', '620565.64', '48.2011', '49.9039803']
20/12/2023 17:17:42:getField ['4', '620566.42', '81755.438']
20/12/2023 17:17:42:getField ['4', '620566.69', '81675.438']
20/12/2023 17:17:43:getField ['4', '620567.22', '81645.688']
20/12/2023 17:17:47:getTemprature ['8388610', '620571.44', '48.2006', '49.9065170']
20/12/2023 17:17:47:getField ['4', '620571.95', '81175.352']
20/12/2023 17:17:48:getField ['4', '620572.42', '81115.523']
20/12/2023 17:17:48:getField ['4', '620572.92', '81075.375']
20/12/2023 17:17:53:getTemprature ['8388610', '620577.13', '48.2017', '49.9065895']
20/12/2023 17:17:53:getField ['4', '620577.67', '80606.430']
20/12/2023 17:17:54:getField ['4', '620578.20', '80526.461']
20/12/2023 17:17:54:getField ['4', '620578.66', '80476.578']
20/12/2023 17:18:01:getTemprature ['8388610', '620585.95', '48.1985', '49.9085464']
20/12/2023 17:18:02:getField ['4', '620586.45', '79737.766']
20/12/2023 17:18:02:getField ['4', '620586.95', '79667.969']
20/12/2023 17:18:03:getField ['4', '620587.52', '79588.000']
20/12/2023 17:18:07:getTemprature ['8388610', '620591.66', '48.1996', '49.9120979']
20/12/2023 17:18:08:getField ['4', '620592.17', '79148.195']
20/12/2023 17:18:08:getField ['4', '620592.66', '79098.430']
20/12/2023 17:18:09:getField ['4', '620593.20', '79028.383']
20/12/2023 17:18:13:getTemprature ['8388610', '620597.38', '48.2012', '49.9093399']
20/12/2023 17:18:13:getField ['4', '620597.89', '78599.164']
20/12/2023 17:18:14:getField ['4', '620598.38', '78549.453']
20/12/2023 17:18:14:getField ['4', '620598.92', '78459.297']
20/12/2023 17:18:19:getTemprature ['8388610', '620603.09', '48.1991', '49.9129639']
20/12/2023 17:18:19:getField ['4', '620603.58', '78019.930']
20/12/2023 17:18:20:getField ['4', '620604.09', '77959.938']
20/12/2023 17:18:20:getField ['4', '620604.63', '77890.133']
20/12/2023 17:18:24:getTemprature ['8388610', '620608.80', '48.2039', '49.9157944']
20/12/2023 17:18:25:getField ['4', '620609.38', '77450.766']
20/12/2023 17:18:25:getField ['4', '620609.83', '77381.125']
20/12/2023 17:18:26:getField ['4', '620610.30', '77351.125']
20/12/2023 17:18:30:getTemprature ['8388610', '620614.56', '48.2039', '49.9181137']
20/12/2023 17:18:30:getField ['4', '620615.09', '76881.266']
20/12/2023 17:18:31:getField ['4', '620615.52', '76811.234']
20/12/2023 17:18:31:getField ['4', '620616.03', '76771.250']
20/12/2023 17:18:36:getTemprature ['8388610', '620620.28', '48.1995', '49.9151382']
20/12/2023 17:18:36:getField ['4', '620620.88', '76292.172']
20/12/2023 17:18:37:getField ['4', '620621.38', '76241.930']
20/12/2023 17:18:37:getField ['4', '620621.94', '76162.328']
20/12/2023 17:18:42:getTemprature ['8388610', '620626.11', '48.2000', '49.9204140']
20/12/2023 17:18:42:getField ['4', '620626.63', '75713.086']
20/12/2023 17:18:43:getField ['4', '620627.19', '75632.602']
20/12/2023 17:18:43:getField ['4', '620627.64', '75582.969']
20/12/2023 17:18:47:getTemprature ['8388610', '620631.83', '48.1929', '49.9234581']
20/12/2023 17:18:48:getField ['4', '620632.34', '75163.703']
20/12/2023 17:18:48:getField ['4', '620632.83', '75093.859']
20/12/2023 17:18:49:getField ['4', '620633.41', '75013.563']
20/12/2023 17:18:53:getTemprature ['8388610', '620637.55', '48.1950', '49.9233856']
20/12/2023 17:18:54:getField ['4', '620638.05', '74564.117']
20/12/2023 17:18:54:getField ['4', '620638.55', '74524.094']
20/12/2023 17:18:55:getField ['4', '620639.05', '74444.133']
20/12/2023 17:19:01:getTemprature ['8388610', '620645.86', '48.2000', '49.9257774']
20/12/2023 17:19:02:getField ['4', '620646.14', '73745.281']
20/12/2023 17:19:02:getField ['4', '620646.61', '73695.094']
20/12/2023 17:19:03:getField ['4', '620647.11', '73665.234']
20/12/2023 17:19:07:getTemprature ['8388610', '620651.34', '48.2006', '49.9262848']
20/12/2023 17:19:07:getField ['4', '620651.86', '73196.156']
20/12/2023 17:19:08:getField ['4', '620652.33', '73146.289']
20/12/2023 17:19:08:getField ['4', '620652.86', '73076.438']
20/12/2023 17:19:13:getTemprature ['8388610', '620657.03', '48.2023', '49.9283829']
20/12/2023 17:19:13:getField ['4', '620657.55', '72626.555']
20/12/2023 17:19:14:getField ['4', '620658.14', '72546.492']
20/12/2023 17:19:14:getField ['4', '620658.58', '72496.625']
20/12/2023 17:19:18:getTemprature ['8388610', '620662.78', '48.2040', '49.9298439']
20/12/2023 17:19:19:getField ['4', '620663.25', '72057.133']
20/12/2023 17:19:19:getField ['4', '620663.78', '71997.250']
20/12/2023 17:19:20:getField ['4', '620664.28', '71926.992']
20/12/2023 17:19:24:getTemprature ['8388610', '620668.45', '48.1959', '49.9323044']
20/12/2023 17:19:24:getField ['4', '620668.95', '71497.977']
20/12/2023 17:19:25:getField ['4', '620669.48', '71427.969']
20/12/2023 17:19:25:getField ['4', '620670.00', '71357.820']
20/12/2023 17:19:30:getTemprature ['8388610', '620674.22', '48.2008', '49.9310722']
20/12/2023 17:19:30:getField ['4', '620674.69', '70918.617']
20/12/2023 17:19:31:getField ['4', '620675.16', '70848.719']
20/12/2023 17:19:31:getField ['4', '620675.78', '70779.188']
20/12/2023 17:19:35:getTemprature ['8388610', '620679.88', '48.1997', '49.9377441']
20/12/2023 17:19:36:getField ['4', '620680.39', '70339.516']
20/12/2023 17:19:36:getField ['4', '620680.88', '70299.719']
20/12/2023 17:19:37:getField ['4', '620681.38', '70259.875']
20/12/2023 17:19:41:getTemprature ['8388610', '620685.58', '48.1991', '49.9403305']
20/12/2023 17:19:42:getField ['4', '620686.09', '69760.773']
20/12/2023 17:19:42:getField ['4', '620686.58', '69730.797']
20/12/2023 17:19:43:getField ['4', '620687.14', '69641.000']
20/12/2023 17:19:47:getTemprature ['8388610', '620691.31', '48.2039', '49.9414177']
20/12/2023 17:19:47:getField ['4', '620691.81', '69201.508']
20/12/2023 17:19:48:getField ['4', '620692.30', '69161.586']
20/12/2023 17:19:48:getField ['4', '620692.83', '69081.820']
20/12/2023 17:19:52:getTemprature ['8388610', '620697.02', '48.1996', '49.9426498']
20/12/2023 17:19:53:getField ['4', '620697.55', '68632.375']
20/12/2023 17:19:53:getField ['4', '620698.00', '68572.484']
20/12/2023 17:19:54:getField ['4', '620698.52', '68542.375']
20/12/2023 17:20:01:getTemprature ['8388610', '620705.88', '48.2011', '49.9459152']
20/12/2023 17:20:02:getField ['4', '620706.14', '67773.148']
20/12/2023 17:20:02:getField ['4', '620706.61', '67723.000']
20/12/2023 17:20:03:getField ['4', '620707.20', '67642.609']
20/12/2023 17:20:07:getTemprature ['8388610', '620711.31', '48.2011', '49.9462776']
20/12/2023 17:20:07:getField ['4', '620711.86', '67193.813']
20/12/2023 17:20:08:getField ['4', '620712.33', '67154.023']
20/12/2023 17:20:08:getField ['4', '620712.86', '67073.703']
20/12/2023 17:20:13:getTemprature ['8388610', '620717.05', '48.2016', '49.9491043']
20/12/2023 17:20:13:getField ['4', '620717.55', '66624.742']
20/12/2023 17:20:14:getField ['4', '620718.14', '66554.781']
20/12/2023 17:20:14:getField ['4', '620718.59', '66504.914']
20/12/2023 17:20:18:getTemprature ['8388610', '620722.80', '48.1994', '49.9496193']
20/12/2023 17:20:19:getField ['4', '620723.28', '66075.391']
20/12/2023 17:20:19:getField ['4', '620723.77', '66005.633']
20/12/2023 17:20:20:getField ['4', '620724.33', '65925.539']
20/12/2023 17:20:24:getTemprature ['8388610', '620728.47', '48.1993', '49.9518661']
20/12/2023 17:20:24:getField ['4', '620729.00', '65486.371']
20/12/2023 17:20:25:getField ['4', '620729.50', '65436.293']
20/12/2023 17:20:25:getField ['4', '620729.98', '65366.141']
20/12/2023 17:20:30:getTemprature ['8388610', '620734.25', '48.1988', '49.9510689']
20/12/2023 17:20:30:getField ['4', '620734.70', '64937.195']
20/12/2023 17:20:31:getField ['4', '620735.20', '64877.113']
20/12/2023 17:20:31:getField ['4', '620735.78', '64797.340']
20/12/2023 17:20:35:getTemprature ['8388610', '620739.88', '48.1999', '49.9566574']
20/12/2023 17:20:36:getField ['4', '620740.41', '64348.348']
20/12/2023 17:20:36:getField ['4', '620740.94', '64268.047']
20/12/2023 17:20:37:getField ['4', '620741.48', '64227.836']
20/12/2023 17:20:41:getTemprature ['8388610', '620745.61', '48.1999', '49.9543610']
20/12/2023 17:20:42:getField ['4', '620746.11', '63778.070']
20/12/2023 17:20:42:getField ['4', '620746.66', '63698.090']
20/12/2023 17:20:43:getField ['4', '620747.20', '63658.234']
20/12/2023 17:20:47:getTemprature ['8388610', '620751.33', '48.1956', '49.9565392']
20/12/2023 17:20:47:getField ['4', '620751.81', '63208.777']
20/12/2023 17:20:48:getField ['4', '620752.31', '63129.199']
20/12/2023 17:20:48:getField ['4', '620752.81', '63089.375']
20/12/2023 17:20:53:getTemprature ['8388610', '620757.02', '48.2018', '49.9592972']
20/12/2023 17:20:53:getField ['4', '620757.52', '62639.789']
20/12/2023 17:20:54:getField ['4', '620758.08', '62579.754']
20/12/2023 17:20:54:getField ['4', '620758.53', '62510.027']
20/12/2023 17:21:01:getTemprature ['8388610', '620765.92', '48.2007', '49.9621277']
20/12/2023 17:21:02:getField ['4', '620766.20', '61761.199']
20/12/2023 17:21:02:getField ['4', '620766.70', '61711.230']
20/12/2023 17:21:03:getField ['4', '620767.30', '61641.160']
20/12/2023 17:21:07:getTemprature ['8388610', '620771.41', '48.2012', '49.9632187']
20/12/2023 17:21:07:getField ['4', '620771.92', '61201.785']
20/12/2023 17:21:08:getField ['4', '620772.41', '61121.957']
20/12/2023 17:21:08:getField ['4', '620772.95', '61092.133']
20/12/2023 17:21:13:getTemprature ['8388610', '620777.14', '48.2012', '49.9649620']
20/12/2023 17:21:13:getField ['4', '620777.66', '60632.844']
20/12/2023 17:21:14:getField ['4', '620778.11', '60592.988']
20/12/2023 17:21:14:getField ['4', '620778.63', '60512.625']
20/12/2023 17:21:18:getTemprature ['8388610', '620782.84', '48.2011', '49.9656143']
20/12/2023 17:21:19:getField ['4', '620783.33', '60053.746']
20/12/2023 17:21:19:getField ['4', '620783.89', '60013.563']
20/12/2023 17:21:20:getField ['4', '620784.36', '59933.930']
20/12/2023 17:21:24:getTemprature ['8388610', '620788.55', '48.1968', '49.9677963']
20/12/2023 17:21:25:getField ['4', '620789.03', '59504.031']
20/12/2023 17:21:25:getField ['4', '620789.56', '59443.836']
20/12/2023 17:21:26:getField ['4', '620790.09', '59363.965']
20/12/2023 17:21:30:getTemprature ['8388610', '620794.27', '48.2033', '49.9677200']
20/12/2023 17:21:30:getField ['4', '620794.78', '58934.629']
20/12/2023 17:21:31:getField ['4', '620795.28', '58874.637']
20/12/2023 17:21:31:getField ['4', '620795.81', '58794.852']
20/12/2023 17:21:35:getTemprature ['8388610', '620800.00', '48.2011', '49.9709129']
20/12/2023 17:21:36:getField ['4', '620800.50', '58365.219']
20/12/2023 17:21:36:getField ['4', '620801.09', '58265.473']
20/12/2023 17:21:37:getField ['4', '620801.48', '58225.363']
20/12/2023 17:21:41:getTemprature ['8388610', '620805.70', '48.1958', '49.9730301']
20/12/2023 17:21:42:getField ['4', '620806.34', '57786.207']
20/12/2023 17:21:42:getField ['4', '620806.72', '57706.477']
20/12/2023 17:21:43:getField ['4', '620807.20', '57676.625']
20/12/2023 17:21:47:getTemprature ['8388610', '620811.47', '48.1980', '49.9752808']
20/12/2023 17:21:47:getField ['4', '620812.06', '57206.855']
20/12/2023 17:21:48:getField ['4', '620812.47', '57136.973']
20/12/2023 17:21:48:getField ['4', '620812.97', '57096.906']
20/12/2023 17:21:53:getTemprature ['8388610', '620817.17', '48.1984', '49.9769516']
20/12/2023 17:21:53:getField ['4', '620817.77', '56597.551']
20/12/2023 17:21:54:getField ['4', '620818.22', '56547.953']
20/12/2023 17:21:54:getField ['4', '620818.69', '56498.051']
20/12/2023 17:22:01:getTemprature ['8388610', '620825.92', '48.1994', '49.9794998']
20/12/2023 17:22:02:getField ['4', '620826.17', '55778.785']
20/12/2023 17:22:02:getField ['4', '620826.64', '55729.098']
20/12/2023 17:22:03:getField ['4', '620827.22', '55699.273']
20/12/2023 17:22:07:getTemprature ['8388610', '620831.41', '48.1999', '49.9810944']
20/12/2023 17:22:07:getField ['4', '620831.88', '55219.758']
20/12/2023 17:22:08:getField ['4', '620832.38', '55169.816']
20/12/2023 17:22:08:getField ['4', '620832.86', '55089.969']
20/12/2023 17:22:13:getTemprature ['8388610', '620837.08', '48.2004', '49.9834900']
20/12/2023 17:22:13:getField ['4', '620837.58', '54639.992']
20/12/2023 17:22:14:getField ['4', '620838.17', '54560.590']
20/12/2023 17:22:14:getField ['4', '620838.64', '54520.313']
20/12/2023 17:22:18:getTemprature ['8388610', '620842.81', '48.1983', '49.9855957']
20/12/2023 17:22:19:getField ['4', '620843.30', '54071.066']
20/12/2023 17:22:19:getField ['4', '620843.83', '54011.301']
20/12/2023 17:22:20:getField ['4', '620844.30', '53971.125']
20/12/2023 17:22:24:getTemprature ['8388610', '620848.50', '48.2000', '49.9862556']
20/12/2023 17:22:24:getField ['4', '620849.06', '53501.703']
20/12/2023 17:22:25:getField ['4', '620849.53', '53441.750']
20/12/2023 17:22:25:getField ['4', '620850.00', '53402.047']
20/12/2023 17:22:30:getTemprature ['8388610', '620854.28', '48.2011', '49.9865417']
20/12/2023 17:22:30:getField ['4', '620854.72', '52942.758']
20/12/2023 17:22:31:getField ['4', '620855.22', '52872.879']
20/12/2023 17:22:31:getField ['4', '620855.75', '52832.598']
20/12/2023 17:22:35:getTemprature ['8388610', '620859.95', '48.1974', '49.9902534']
20/12/2023 17:22:36:getField ['4', '620860.55', '52363.613']
20/12/2023 17:22:36:getField ['4', '620860.98', '52293.668']
20/12/2023 17:22:37:getField ['4', '620861.52', '52253.883']
20/12/2023 17:22:41:getTemprature ['8388610', '620865.77', '48.2001', '49.9927101']
20/12/2023 17:22:42:getField ['4', '620866.28', '51764.289']
20/12/2023 17:22:42:getField ['4', '620866.73', '51714.473']
20/12/2023 17:22:43:getField ['4', '620867.25', '51684.594']
20/12/2023 17:22:47:getTemprature ['8388610', '620871.44', '48.2012', '49.9959068']
20/12/2023 17:22:47:getField ['4', '620871.97', '51215.461']
20/12/2023 17:22:48:getField ['4', '620872.52', '51135.188']
20/12/2023 17:22:48:getField ['4', '620872.94', '51095.449']
20/12/2023 17:22:53:getTemprature ['8388610', '620877.14', '48.2006', '49.9957619']
20/12/2023 17:22:53:getField ['4', '620877.66', '50655.664']
20/12/2023 17:22:54:getField ['4', '620878.16', '50595.742']
20/12/2023 17:22:54:getField ['4', '620878.69', '50505.684']
20/12/2023 17:23:01:getTemprature ['8388610', '620885.95', '48.2011', '49.9991837']
20/12/2023 17:23:02:getField ['4', '620886.17', '49767.051']
20/12/2023 17:23:02:getField ['4', '620886.66', '49717.102']
20/12/2023 17:23:03:getField ['4', '620887.17', '49686.875']
20/12/2023 17:23:07:getTemprature ['8388610', '620891.36', '48.1989', '50.0006332']
20/12/2023 17:23:07:getField ['4', '620891.89', '49227.309']
20/12/2023 17:23:08:getField ['4', '620892.38', '49137.832']
20/12/2023 17:23:08:getField ['4', '620892.92', '49107.570']
20/12/2023 17:23:13:getTemprature ['8388610', '620897.08', '48.2017', '50.0015793']
20/12/2023 17:23:13:getField ['4', '620897.61', '48678.418']
20/12/2023 17:23:14:getField ['4', '620898.09', '48618.688']
20/12/2023 17:23:14:getField ['4', '620898.58', '48518.488']
20/12/2023 17:23:18:getTemprature ['8388610', '620902.81', '48.1980', '50.0036163']
20/12/2023 17:23:19:getField ['4', '620903.30', '48089.082']
20/12/2023 17:23:19:getField ['4', '620903.81', '48029.094']
20/12/2023 17:23:20:getField ['4', '620904.33', '47949.414']
20/12/2023 17:23:24:getTemprature ['8388610', '620908.50', '48.2024', '50.0049934']
20/12/2023 17:23:24:getField ['4', '620909.09', '47510.273']
20/12/2023 17:23:25:getField ['4', '620909.53', '47450.230']
20/12/2023 17:23:25:getField ['4', '620910.03', '47410.320']
20/12/2023 17:23:30:getTemprature ['8388610', '620914.33', '48.1981', '50.0045586']
20/12/2023 17:23:30:getField ['4', '620914.81', '46930.598']
20/12/2023 17:23:31:getField ['4', '620915.28', '46871.148']
20/12/2023 17:23:31:getField ['4', '620915.81', '46801.215']
20/12/2023 17:23:35:getTemprature ['8388610', '620920.09', '48.1966', '50.0091400']
20/12/2023 17:23:36:getField ['4', '620920.48', '46381.711']
20/12/2023 17:23:36:getField ['4', '620920.98', '46311.500']
20/12/2023 17:23:37:getField ['4', '620921.50', '46231.406']
20/12/2023 17:23:41:getTemprature ['8388610', '620925.69', '48.1977', '50.0110550']
20/12/2023 17:23:42:getField ['4', '620926.20', '45781.816']
20/12/2023 17:23:42:getField ['4', '620926.73', '45711.730']
20/12/2023 17:23:43:getField ['4', '620927.25', '45661.957']
20/12/2023 17:23:47:getTemprature ['8388610', '620931.41', '48.2015', '50.0112686']
20/12/2023 17:23:47:getField ['4', '620931.92', '45192.809']
20/12/2023 17:23:48:getField ['4', '620932.41', '45162.613']
20/12/2023 17:23:48:getField ['4', '620932.92', '45112.863']
20/12/2023 17:23:53:getTemprature ['8388610', '620937.13', '48.1991', '50.0144691']
20/12/2023 17:23:53:getField ['4', '620937.67', '44663.117']
20/12/2023 17:23:54:getField ['4', '620938.14', '44593.555']
20/12/2023 17:23:54:getField ['4', '620938.64', '44563.523']
20/12/2023 17:24:01:getTemprature ['8388610', '620945.94', '48.2028', '50.0154114']
20/12/2023 17:24:02:getField ['4', '620946.25', '43764.688']
20/12/2023 17:24:02:getField ['4', '620946.66', '43734.516']
20/12/2023 17:24:03:getField ['4', '620947.16', '43694.645']
20/12/2023 17:24:07:getTemprature ['8388610', '620951.44', '48.2027', '50.0166512']
20/12/2023 17:24:08:getField ['4', '620952.19', '43245.422']
20/12/2023 17:24:08:getField ['4', '620952.55', '43165.680']
20/12/2023 17:24:09:getField ['4', '620953.09', '43075.832']
20/12/2023 17:24:13:getTemprature ['8388610', '620957.31', '48.2026', '50.0201454']
20/12/2023 17:24:13:getField ['4', '620957.84', '42636.340']
20/12/2023 17:24:14:getField ['4', '620958.30', '42576.078']
20/12/2023 17:24:14:getField ['4', '620958.81', '42506.551']
20/12/2023 17:24:19:getTemprature ['8388610', '620963.05', '48.2019', '50.0218201']
20/12/2023 17:24:19:getField ['4', '620963.59', '42067.371']
20/12/2023 17:24:20:getField ['4', '620964.06', '41997.160']
20/12/2023 17:24:20:getField ['4', '620964.56', '41957.484']
20/12/2023 17:24:24:getTemprature ['8388610', '620968.80', '48.2004', '50.0226898']
20/12/2023 17:24:25:getField ['4', '620969.41', '41497.273']
20/12/2023 17:24:25:getField ['4', '620969.89', '41417.453']
20/12/2023 17:24:26:getField ['4', '620970.36', '41387.418']
20/12/2023 17:24:30:getTemprature ['8388610', '620974.56', '48.1957', '50.0245094']
20/12/2023 17:24:31:getField ['4', '620975.19', '40908.430']
20/12/2023 17:24:31:getField ['4', '620975.59', '40848.551']
20/12/2023 17:24:32:getField ['4', '620976.08', '40808.363']
20/12/2023 17:24:36:getTemprature ['8388610', '620980.33', '48.2017', '50.0264015']
20/12/2023 17:24:37:getField ['4', '620981.06', '40348.723']
20/12/2023 17:24:37:getField ['4', '620981.53', '40258.984']
20/12/2023 17:24:38:getField ['4', '620982.13', '40189.207']
20/12/2023 17:24:42:getTemprature ['8388610', '620986.23', '48.2001', '50.0266380']
20/12/2023 17:24:42:getField ['4', '620986.72', '39739.773']
20/12/2023 17:24:43:getField ['4', '620987.22', '39699.832']
20/12/2023 17:24:43:getField ['4', '620987.72', '39619.613']
20/12/2023 17:24:47:getTemprature ['8388610', '620991.94', '48.2001', '50.0306396']
20/12/2023 17:24:48:getField ['4', '620992.45', '39170.426']
20/12/2023 17:24:48:getField ['4', '620992.98', '39130.434']
20/12/2023 17:24:49:getField ['4', '620993.47', '39041.074']
20/12/2023 17:24:53:getTemprature ['8388610', '620997.66', '48.1993', '50.0322456']
